ticket_id,account_id,account_segment,region,tenure_months,account_contract_value,created_at,resolved_at,priority,issue_type,channel,team,first_response_minutes,resolution_minutes,satisfaction_score,reopened,response_sla_met,resolution_sla_met,churned,churn_window_flag,churn_90d
TCK-14069,ACCT-0744,smb,North America,21,3005,07/12/2025 14:36,2025/07/12 19:19:00,medium,product_bug,chat,billing,1.2,283.0,,False,True,True,False,False,False
TCK-16405,ACCT-0287,smb,North America,3,2952,08/17/2025 13:45,08/17/2025 17:38,medium,onboarding,webform,integrations,94.9,233.3,4.0,False,True,True,True,True,True
TCK-12261,ACCT-0601,smb,North America,46,6358,2025/09/06 14:50:00,09/06/2025 20:55,high,product_bug,chat,integrations,53.6,365.7,4.0,False,True,True,False,False,False
TCK-14494,ACCT-0093,midmarket,north america,26,9648,2025/10/12 02:18:00,10/12/2025 08:55,medium,onboarding,chat,core_support,102.1,397.7,2.0,True,True,True,False,False,False
TCK-12716,ACCT-0027,smb,EMEA,26,4583,24-Jan-2025 10:20,01/25/2025 00:36,medium,onboarding,email,core_support,88.4,857.0,3.0,False,True,False,True,False,False
TCK-21706,ACCT-1053,enterprise,North America,17,81171,06/02/2025 09:33,06/02/2025 15:12,low,usability,email,billing,53.7,339.9,4.0,False,True,True,False,False,False
TCK-14466,ACCT-1035,smb,APAC,4,6200,27-Feb-2025 18:54,2025/02/28 14:35:01,medium,onboarding,email,core_support,56.4,1181.0,3.0,False,True,False,False,False,False
TCK-18653,ACCT-0328,midmarket,North America,34,23924,07/19/2025 10:04,07/19/2025 15:39,high,onboarding,email,core_support,166.8,335.3,3.0,False,False,True,False,False,False
TCK-11694,ACCT-0306,enterprise,EMEA,29,79166,09-Aug-2025 10:39,2025/08/09 18:34:04,medium,feature_request,email,billing,106.1,475.1,2.0,False,True,True,False,False,False
TCK-16796,ACCT-1045,midmarket,APAC,15,9984,05/24/2025 11:54,05/25/2025 15:42,medium,onboarding,chat,integrations,0.1,1668.1,,False,True,False,False,False,False
TCK-15985,ACCT-0777,smb,APAC,7,4327,08-Sep-2025 10:41,2025/09/09 04:22:29,low,feature_request,email,core_support,72.4,1061.5,3.0,False,True,False,False,False,False
TCK-16417,ACCT-0138,midmarket,North America,8,30118,2025/05/07 06:16:00,05/07/2025 22:03,low,billing,email,core_support,20.1,947.3,4.0,False,True,True,False,False,False
TCK-10600,ACCT-0613,midmarket,North America,5,33676,2025/08/09 18:11:00,08/09/2025 22:33,medium,usability,webform,integrations,16.1,262.5,3.0,False,True,True,False,False,False
TCK-21251,ACCT-1180,smb,North America,14,3987,24-May-2025 16:47,24-May-2025 21:39,medium,usability,webform,core_support,53.4,292.6,3.0,False,True,True,False,False,False
TCK-12409,ACCT-0199,midmarket,North America,17,37315,01-Oct-2025 14:38,2025/10/02 00:09:11,urgent,onboarding,webForm,billing,107.3,571.2,2.0,True,False,False,False,False,False
TCK-10356,ACCT-0215,midmarket,North America,19,23694,05/12/2025 17:23,05/13/2025 02:16,low,product_bug,phone,core_support,183.1,533.2,3.0,False,True,True,False,False,False
TCK-16106,ACCT-0043,smb,North America,41,5233,07/09/2025 12:25,07/09/2025 21:30,high,integration,webform,core_support,107.4,545.9,4.0,False,True,False,True,True,True
TCK-21352,ACCT-0893,midmarket,North America,24,33768,06/10/2025 14:21,10-Jun-2025 14:27,medium,integration,email,core_support,5.1,6.5,,False,True,True,False,False,False
TCK-20908,ACCT-0642,smb,APAC,14,6196,08-Oct-2025 18:00,10/09/2025 02:28,medium,billling,email,core_support,301.6,509.0,3.0,False,False,True,False,False,False
TCK-14891,ACCT-0729,smb,APAC,34,3704,25-Feb-2025 10:07,02/25/2025 13:54,medium,,webform,billing,0.9,227.7,3.0,False,True,True,False,False,False
TCK-16825,ACCT-1207,midmarket,EMEA,29,11829,04/23/2025 16:26,2025/04/23 19:22:34,low,integration,email,core_support,138.1,176.6,3.0,False,True,True,False,False,False
TCK-11481,ACCT-0115,midmarket,EMEA,47,28721,04/08/2025 09:47,04/08/2025 18:45,low,usability,email,billing,31.2,538.3,,False,True,True,False,False,False
TCK-17524,ACCT-0118,smb,North America,5,2861,2025/05/18 13:55:00,05/18/2025 15:37,high,usability,chat,billing,1.1,102.2,4.0,False,True,True,False,False,False
TCK-11935,ACCT-0008,MidMarket,APAC,10,26415,03/02/2025 16:03,03/02/2025 23:18,high,product_bug,webform,core_support,238.5,,2.0,False,False,True,True,False,False
TCK-17036,ACCT-0712,smb,North America,29,5290,09/07/2025 19:20,09/09/2025 03:12,high,onboarding,email,core_support,44.9,1913.0,,False,True,False,False,False,False
TCK-18005,ACCT-0314,enterprise,EMEA,11,96531,2025/05/13 15:53:00,05/14/2025 00:21,High,usability,CHAT,core_support,74.4,508.5,3.0,False,True,True,False,False,False
TCK-13427,ACCT-0593,smb,EMEA,39,3824,09/20/2025 18:16,09/20/2025 21:34,high,usability,email,billing,125.9,198.4,3.0,False,False,True,False,False,False
TCK-13380,ACCT-0971,midmarket,North America,41,13089,09/04/2025 17:38,09/04/2025 22:42,medium,Product_bug,email,billing,234.1,304.1,,False,False,True,False,False,False
TCK-12463,ACCT-0873,midmarket,North America,39,7430,10/05/2025 13:02,05-Oct-2025 17:11,low,product_bug,phone,core_support,70.1,249.2,2.0,False,True,True,False,False,False
TCK-19063,ACCT-0099,smb,North America,8,5735,11-Sep-2025 11:56,09/11/2025 16:48,medium,billing,email,premium_support,6.7,292.9,4.0,False,True,True,False,False,False
TCK-17760,ACCT-0846,smb,North America,33,2300,11-Feb-2025 12:56,12-Feb-2025 02:14,high,onboarding,chat,core_support,102.8,798.4,4.0,False,True,False,False,False,False
TCK-15143,ACCT-0351,smb,EMEA,29,6825,06/10/2025 09:56,06/10/2025 20:46,medium,onBoarding,phone,billing,133.2,650.3,3.0,False,True,True,False,False,False
TCK-20237,ACCT-0528,smb,EMEA,11,4961,07/08/2025 16:59,2025/07/08 20:18:58,medium,billing,phone,billing,11.4,200.0,4.0,False,True,True,False,False,False
TCK-17601,ACCT-1194,midmarket,EMEA,35,34381,2025/10/10 17:19:00,10/10/2025 19:39,medium,product_bug,webform,integrations,95.6,140.5,4.0,False,True,True,False,False,False
TCK-15841,ACCT-0993,smb,APAC,34,6180,30-Sep-2025 08:21,09/30/2025 10:12,medium,product_bug,phone,core_support,65.6,111.9,4.0,False,True,True,False,False,False
TCK-11596,ACCT-1394,smb,North America,44,4035,27-Mar-2025 19:36,03/28/2025 02:55,low,feature_request,chat,billing,140.2,440.0,3.0,False,True,True,True,True,True
TCK-19794,ACCT-0422,midmarket,APAC,7,15288,08/12/2025 13:32,08/13/2025 06:26,high,onboarding,chat,core_support,76.7,1014.4,4.0,False,True,False,False,False,False
TCK-14036,ACCT-0006,smb,EMEA,47,3957,03/08/2025 13:09,08-Mar-2025 18:32,medium,feature_request,email,integrations,87.5,323.3,3.0,False,True,True,True,True,True
TCK-13118,ACCT-0474,midmarket,North America,36,26592,06/01/2025 10:09,01-Jun-2025 11:34,medium,onboarding,email,billing,4.5,85.0,4.0,False,True,True,False,False,False
TCK-19267,ACCT-1024,enterprise,APAC,47,160917,06/27/2025 14:27,27-Jun-2025 15:23,High,onboarding,,core_support,44.4,56.5,3.0,False,True,True,False,False,False
TCK-10038,ACCT-0788,smb,North America,3,2384,09/30/2025 15:30,09/30/2025 23:20,medium,product_bug,email,core_support,94.3,470.2,3.0,False,True,True,False,False,False
TCK-19982,ACCT-0889,smb,APAC,34,4084,2025/09/28 15:43:00,09/29/2025 01:26,high,integration,email,integrations,106.4,583.6,4.0,False,True,False,False,False,False
TCK-21005,ACCT-1329,midmarket,north america,8,11711,2025/07/24 10:37:00,24-Jul-2025 12:09,medium,onboarding,CHAT,billing,2.7,92.4,3.0,False,True,True,False,False,False
TCK-19998,ACCT-0848,enterprise,North America,17,180819,2025/01/26 04:39:00,26-Jan-2025 07:14,high,product_bug,email,billing,30.2,155.5,4.0,False,True,True,True,True,True
TCK-14837,ACCT-1246,midmarket,North America,23,39429,03/14/2025 13:42,14-Mar-2025 16:56,medium,usability,chat,premium_support,0.5,195.0,3.0,False,True,True,True,False,False
TCK-12996,ACCT-0271,midmarket,North America,6,10883,30-May-2025 13:44,30-May-2025 14:41,high,feature_request,email,core_support,19.7,58.0,3.0,False,True,True,True,True,True
TCK-16661,ACCT-0031,midmarket,North America,36,27475,2025/10/09 13:32:00,10/09/2025 22:47,medium,billing,email,integrations,140.2,555.2,5.0,False,True,True,False,False,False
TCK-15191,ACCT-1177,midmarket,EMEA,25,42694,2025/10/01 16:35:00,10/01/2025 23:23,medium,product_bug,webform,integrations,0.5,408.8,3.0,False,True,True,False,False,False
TCK-13675,ACCT-1189,smb,APAC,23,6938,2025/03/05 10:45:00,05-Mar-2025 22:13,low,onboarding,chat,billing,156.5,688.4,4.0,False,True,True,True,True,True
TCK-15806,ACCT-0427,smb,EMEA,18,6731,10/11/2025 18:37,10/11/2025 20:43,low,product_bug,chat,premium_support,0.4,126.2,3.0,False,True,True,False,False,False
TCK-18956,ACCT-0399,SMB,N.A.,30,38966,09/01/2025 13:18,09/02/2025 00:47,medium,usability,webform,integrations,15.6,689.5,3.0,False,True,True,False,False,False
TCK-20100,ACCT-0062,smb,North America,16,4158,2025/10/01 00:56:00,2025/10/01 02:52:18,low,onboarding,webform,billing,40.2,116.3,3.0,False,True,True,False,False,False
TCK-12560,ACCT-0379,midmarket,APAC,15,16445,04/17/2025 01:00,04/17/2025 12:30,medium,usability,chat,core_support,4.4,690.8,3.0,False,True,True,False,False,False
TCK-19738,ACCT-1163,smb,North America,21,4348,02/08/2025 08:14,08-Feb-2025 12:53,medium,product_bug,webform,core_support,92.5,279.6,3.0,False,True,True,False,False,False
TCK-18942,ACCT-0509,enterprise,EMEA,15,147688,2025/09/13 14:10:00,09/13/2025 20:43,low,onboarding,webForm,core_support,106.5,393.4,3.0,False,True,True,False,False,False
TCK-14523,ACCT-0786,enterprise,North America,9,55176,28-Jun-2025 11:51,06/28/2025 15:20,medium,billing,email,premium_support,147.3,209.1,3.0,False,True,True,False,False,False
TCK-15429,ACCT-1113,smb,North America,21,5736,08-Jan-2025 18:11,01/08/2025 20:54,high,product_bug,webform,core_support,136.4,163.8,4.0,False,False,True,False,False,False
TCK-19262,ACCT-0202,smb,APAC,25,7095,03-Sep-2025 16:53,2025/09/03 20:55:06,low,product_bug,chat,core_support,4.5,242.1,3.0,False,True,True,False,False,False
TCK-10181,ACCT-0729,smb,APAC,34,3704,05/23/2025 13:22,05/23/2025 15:04,high,usability,chat,billing,1.8,102.6,4.0,False,True,True,False,False,False
TCK-18988,ACCT-1087,midmarket,North America,19,28325,02/24/2025 19:22,02/25/2025 14:46,medium,onboarding,email,core_support,67.1,1164.9,,False,True,False,False,False,False
TCK-14252,ACCT-0856,smb,North America,32,4235,06/02/2025 16:38,06/02/2025 23:18,high,product_bug,webForm,integrations,37.4,400.9,3.0,False,True,True,True,True,True
TCK-18268,ACCT-1045,midmarket,APAC,15,9984,02/01/2025 17:05,02/02/2025 08:53,high,usability,chat,core_support,6.0,948.7,3.0,True,True,False,False,False,False
TCK-16451,ACCT-1373,midmarket,EMEA,25,30932,10/14/2025 18:22,10/14/2025 20:46,high,integration,email,billing,74.4,144.5,4.0,True,True,True,False,False,False
TCK-17315,ACCT-0449,smb,North America,39,2063,2025/04/21 16:01:00,04/21/2025 22:27,low,onboarding,email,core_support,35.5,386.1,3.0,False,True,True,False,False,False
TCK-17409,ACCT-0533,enterprise,North America,43,89025,2025/10/14 10:02:00,10/14/2025 14:57,high,product_bug,email,premium_support,98.3,295.1,3.0,False,True,True,False,False,False
TCK-19139,ACCT-1293,smb,North America,7,7610,07/19/2025 13:43,07/19/2025 20:15,medium,onboarding,chat,BILLING,42.5,392.9,4.0,False,True,True,False,False,False
TCK-15745,ACCT-0503,smb,North America,31,2565,07/19/2025 08:10,19-Jul-2025 21:46,medium,onboarding,email,integrations,32.3,816.1,3.0,False,True,False,False,False,False
TCK-21425,ACCT-0879,smb,North America,42,3830,04/06/2025 16:24,07-Apr-2025 03:24,medium,integration,email,premium_support,55.5,660.1,3.0,False,True,True,False,False,False
TCK-21400,ACCT-0356,midmarket,EMEA,8,14614,01/02/2025 13:23,01/02/2025 15:02,,feature_request,chat,integrations,29.5,99.7,,False,True,True,False,False,False
TCK-17838,ACCT-0947,smb,North America,14,7946,09/10/2025 15:50,09/10/2025 22:53,low,product_bug,chat,core_support,60.1,423.1,3.0,True,True,True,False,False,False
TCK-13656,ACCT-0423,smb,EMEA,38,7580,04-Sep-2025 12:55,2025/09/04 17:42:43,medium,usability,phone,core_support,40.5,287.7,4.0,True,True,True,False,False,False
TCK-18256,ACCT-0455,smb,North America,19,4241,07/17/2025 21:49,07/18/2025 12:41,medium,integration,Email,core support,37.3,892.4,4.0,False,True,False,False,False,False
TCK-16013,ACCT-0083,smb,APAC,6,5591,10/13/2025 11:27,10/14/2025 03:29,medium,feature_request,chat,billing,12.4,962.1,3.0,False,True,False,False,False,False
TCK-18136,ACCT-0005,smb,North America,17,6374,01/13/2025 13:09,13-Jan-2025 15:12,high,billing,chat,core_support,55.4,123.0,3.0,True,True,True,False,False,False
TCK-18099,ACCT-0071,midmarket,EMEA,33,25573,04/13/2025 10:46,04/13/2025 13:38,medium,billing,chat,core_support,94.8,172.7,3.0,True,True,True,False,False,False
TCK-13337,ACCT-0740,smb,North America,21,4631,04/22/2025 12:53,22-Apr-2025 13:44,medium,billing,email,billing,5.3,51.8,3.0,True,True,True,True,True,True
TCK-10182,ACCT-1337,smb,North America,18,3227,07/17/2025 13:58,07/17/2025 18:54,medium,integration,chat,billing,30.4,296.0,5.0,False,True,True,False,False,False
TCK-13131,ACCT-0112,smb,North America,5,2711,05/03/2025 16:22,2025/05/05 04:22:30,medium,billing,chat,Int.,76.1,2160.5,3.0,False,True,False,True,True,True
TCK-17432,ACCT-1217,smb,North America,12,6859,04-Jul-2025 12:57,07/04/2025 21:16,low,feature_request,webform,premium_support,,499.7,3.0,False,True,True,True,True,True
TCK-13235,ACCT-0091,smb,North America,19,4885,05/28/2025 09:15,05/28/2025 14:19,high,onboarding,webForm,integrations,29.1,304.1,3.0,False,True,True,True,True,True
TCK-17512,ACCT-0434,smb,APAC,41,6153,04/30/2025 12:02,2025/04/30 21:22:59,low,feature_request,email,core_support,86.3,561.0,4.0,False,True,True,False,False,False
TCK-17038,ACCT-0602,smb,North America,31,8539,2025/09/28 23:30:00,2025/09/29 03:05:47,medium,feature_request,phone,integrations,60.4,215.8,3.0,False,True,True,False,False,False
TCK-20646,ACCT-1030,midmarket,North America,41,15593,04/07/2025 22:00,04/07/2025 22:34,low,billing,email,premium_support,17.2,34.0,4.0,False,True,True,True,True,True
TCK-18291,ACCT-0404,midmarket,North America,22,25312,2025/09/02 10:56:00,2025/09/02 11:22:10,medium,usability,chat,billing,3.9,26.2,2.0,False,True,True,False,False,False
TCK-11814,ACCT-0023,smb,EMEA,38,5526,02/10/2025 11:58,02/10/2025 23:43,medium,usability,chat,integrations,77.3,705.0,4.0,False,True,True,False,False,False
TCK-17203,ACCT-0438,midmarket,EMEA,44,8289,2025/07/18 12:30:00,18-Jul-2025 20:10,medium,usability,phone,core_support,66.3,460.0,3.0,False,True,True,False,False,False
TCK-19976,ACCT-0129,smb,North America,42,4253,03/16/2025 18:45,03/16/2025 21:52,medium,integration,chat,core_support,123.1,187.7,3.0,False,True,True,True,False,False
TCK-20039,ACCT-0888,smb,APAC,15,7891,03/14/2025 09:30,03/14/2025 16:44,medium,onboarding,Email,core_support,25.6,434.5,4.0,True,True,True,True,True,True
TCK-16529,ACCT-1112,smb,North America,8,3268,06/06/2025 08:08,06-Jun-2025 09:54,high,product_bug,chat,Core Support,4.8,106.2,4.0,False,True,True,False,False,False
TCK-10250,ACCT-0540,smb,North America,21,3752,10/15/2025 22:47,10/16/2025 00:20,low,onboarding,chat,core support,31.9,93.1,4.0,False,True,True,False,False,False
TCK-21788,ACCT-0473,smb,North America,38,5973,2025/04/28 17:38:00,04/29/2025 08:20,medium,onboarding,chat,core_support,127.6,882.5,3.0,False,True,False,True,True,True
TCK-17688,ACCT-0929,midmarket,North America,17,20741,04/29/2025 08:31,2025/04/29 13:01:26,urgent,onboarding,webForm,premium_support,17.5,270.4,4.0,False,True,False,False,False,False
TCK-12194,ACCT-0072,smb,EMEA,44,6715,10-Jun-2025 04:19,2025/06/10 11:27:37,medium,onboarding,webform,core_support,51.6,428.6,4.0,False,True,True,False,False,False
TCK-14970,ACCT-0063,midmarket,APAC,38,16611,08/26/2025 13:50,08/26/2025 17:41,low,usability,email,Core Support,200.9,231.7,3.0,True,True,True,False,False,False
TCK-14301,ACCT-0685,enterprise,Apac,37,90882,28-May-2025 11:32,05/28/2025 12:58,medium,onboarding,email,core_support,90.3,86.5,5.0,False,True,True,False,False,False
TCK-10801,ACCT-0009,midmarket,North America,43,38078,2025/10/08 12:59:00,10/08/2025 18:30,high,usability,email,core_support,147.8,331.1,,False,False,True,False,False,False
TCK-17719,ACCT-1019,enterprise,North America,15,89888,10/04/2025 14:26,04-Oct-2025 21:54,medium,onboarding,phone,billing,182.4,448.2,3.0,False,False,True,False,False,False
TCK-14305,ACCT-1266,smb,North America,18,5722,01/08/2025 11:37,2025/01/08 13:59:50,medium,feature_request,email,premium_support,81.4,142.8,3.0,False,True,True,False,False,False
TCK-10844,ACCT-1161,midmarket,North America,42,36363,07/06/2025 16:00,2025/07/07 02:36:10,low,billing,chat,integrations,77.4,636.2,3.0,False,True,True,False,False,False
TCK-13631,ACCT-0193,enterprise,North America,41,146314,05-Aug-2025 22:11,08/06/2025 00:40,medium,Usability,phone,billing,31.5,149.1,4.0,False,True,True,False,False,False
TCK-20118,ACCT-0566,smb,APAC,22,5008,17-Sep-2025 13:13,2025/09/17 22:34:00,medium,product_bug,webform,premium_support,233.8,561.0,4.0,False,False,True,False,False,False
TCK-17285,ACCT-0276,smb,EMEA,12,2651,05/29/2025 07:32,05/29/2025 09:45,high,feature_request,chat,premium_support,9.0,133.9,,True,True,True,False,False,False
TCK-11372,ACCT-0865,smb,north america,40,2521,07-Oct-2025 11:31,10/07/2025 19:12,low,integration,chat,core_support,55.7,462.0,4.0,False,True,True,False,False,False
TCK-19032,ACCT-0297,midmarket,North America,11,17992,09-Jun-2025 11:52,2025/06/10 01:36:17,low,feature_request,email,premium_support,240.8,824.3,4.0,False,True,True,False,False,False
TCK-10047,ACCT-0953,smb,EMEA,20,3277,2025/09/06 08:16:00,09/06/2025 16:51,medium,Usability,chat,billing,64.4,515.3,4.0,False,True,True,False,False,False
TCK-16434,ACCT-0777,smb,APAC,7,4327,2025/05/22 11:20:00,2025/05/22 14:11:41,urgent,onboarding,phone,premium_support,138.7,171.7,4.0,True,False,True,False,False,False
TCK-14048,ACCT-0788,smb,North America,3,2384,03/20/2025 08:12,2025/03/20 11:35:49,,onboarding,phone,premium_support,78.7,203.8,4.0,False,True,True,False,False,False
TCK-13065,ACCT-1087,midmarket,North America,19,28325,2025/06/10 15:13:00,2025/06/10 16:06:28,medium,integration,chat,billing,33.9,53.5,4.0,False,True,True,False,False,False
TCK-18851,ACCT-0924,midmarket,North America,27,29791,08/30/2025 15:34,08/31/2025 02:46,medium,onboarding,email,core_support,53.7,672.5,4.0,False,True,True,False,False,False
TCK-15464,ACCT-1274,smb,EMEA,19,8082,05/20/2025 16:15,05/20/2025 20:18,low,onboarding,chat,Core Support,59.8,243.5,4.0,False,True,True,True,True,True
TCK-15224,ACCT-0403,smb,North America,47,4227,13-May-2025 14:14,05/13/2025 23:49,medium,integration,webform,premium_support,3.4,575.1,5.0,False,True,True,False,False,False
TCK-18019,ACCT-1062,enterprise,APAC,3,148743,2025/08/02 14:15:00,02-Aug-2025 18:04,medium,onBoarding,phone,integrations,46.3,229.1,2.0,False,True,True,False,False,False
TCK-20979,ACCT-1128,smb,North America,38,5751,03/21/2025 17:11,03/21/2025 21:18,high,Bug,chat,core_support,104.3,247.3,3.0,False,True,True,True,False,False
TCK-10154,ACCT-0172,smb,North America,10,7749,03-May-2025 13:37,05/03/2025 14:15,high,usability,chat,premium_support,20.5,38.4,3.0,False,True,True,False,False,False
TCK-10951,ACCT-1202,smb,APAC,8,2706,04/15/2025 13:43,04/15/2025 15:30,medium,onboarding,email,core_support,33.9,107.8,3.0,False,True,True,True,True,True
TCK-11143,ACCT-0613,midmarket,North America,5,33676,09/29/2025 02:05,09/29/2025 12:44,high,onboarding,E-mail,core_support,6.1,639.8,4.0,False,True,False,False,False,False
TCK-13370,ACCT-0097,smb,North America,34,5982,01/31/2025 08:58,2025/01/31 15:00:45,medium,billing,chat,premium_support,180.6,362.8,5.0,False,False,True,False,False,False
TCK-16916,ACCT-0835,smb,North America,18,6391,01-Aug-2025 13:09,08/01/2025 17:52,medium,product_bug,chat,core_support,170.9,283.0,4.0,False,True,True,True,True,True
